sample_id,item_id,cloud_pct,num_water_pixels,days_before_sample,visual_href
c5be1a9922d600bf7df12599876237f1,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,0.0,161202.0,17,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
c6179f5e5cdcc7d40fda97c37a965ebe,S2B_MSIL2A_20190623T155829_R097_T17RMM_20201006T053622,0.009459856876776787,49623.0,11,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RMM_20201006T053622.SAFE/GRANULE/L2A_T17RMM_A011992_20190623T161512/IMG_DATA/R10m/T17RMM_20190623T155829_TCI_10m.tif
c67ad901842746fdb835d16adbecd27f,S2B_MSIL2A_20190623T155829_R097_T17RMM_20201006T053622,0.006666013135967062,30476.0,14,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RMM_20201006T053622.SAFE/GRANULE/L2A_T17RMM_A011992_20190623T161512/IMG_DATA/R10m/T17RMM_20190623T155829_TCI_10m.tif
ca2e46ce1d21365fadab0898aabc16b7,S2A_MSIL2A_20190715T160521_R054_T17RMK_20201005T142352,9.900745031063588e-05,129710.0,0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MK/2019/07/15/S2A_MSIL2A_20190715T160521_N0212_R054_T17RMK_20201005T142352.SAFE/GRANULE/L2A_T17RMK_A021215_20190715T160516/IMG_DATA/R10m/T17RMK_20190715T160521_TCI_10m.tif
cb33dabec6982ce36a4ca68e96fc5858,S2B_MSIL2A_20190623T155829_R097_T17RMM_20201006T053622,0.006666013135967062,30476.0,13,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RMM_20201006T053622.SAFE/GRANULE/L2A_T17RMM_A011992_20190623T161512/IMG_DATA/R10m/T17RMM_20190623T155829_TCI_10m.tif
cb8a9965c3d3f0385b90b441d0674f81,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,2.475186257765897e-05,160739.0,13,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
cc292a7766048891e4c79559762bdf74,S2B_MSIL2A_20190703T155829_R097_T17RMN_20201005T085416,0.024213312420350946,95582.0,0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MN/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMN_20201005T085416.SAFE/GRANULE/L2A_T17RMN_A012135_20190703T160727/IMG_DATA/R10m/T17RMN_20190703T155829_TCI_10m.tif
cc87d3694e32a99e2e6ae7931148734e,S2A_MSIL2A_20190708T155911_R097_T17RML_20201005T110144,0.03276639545142633,108853.0,7,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/ML/2019/07/08/S2A_MSIL2A_20190708T155911_N0212_R097_T17RML_20201005T110144.SAFE/GRANULE/L2A_T17RML_A021115_20190708T160744/IMG_DATA/R10m/T17RML_20190708T155911_TCI_10m.tif
cc9d041459ea7d6e8803cf369b52998a,S2B_MSIL2A_20190623T155829_R097_T17RMM_20201006T053622,0.008136457210077443,63556.0,15,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RMM_20201006T053622.SAFE/GRANULE/L2A_T17RMM_A011992_20190623T161512/IMG_DATA/R10m/T17RMM_20190623T155829_TCI_10m.tif
cea114f1e6c9ce0ed4398b92bf2f4f0e,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,0.0,161604.0,13,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
cf3c8bb0d271e3ee239c6a61a660aecd,S2B_MSIL2A_20190703T155829_R097_T17RMN_20201005T085416,9.770713913496613e-05,121696.0,1,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MN/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMN_20201005T085416.SAFE/GRANULE/L2A_T17RMN_A012135_20190703T160727/IMG_DATA/R10m/T17RMN_20190703T155829_TCI_10m.tif
cf7394d97c91a5d4b583804ec6409a8e,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.0316145475933732,90938.0,0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
d0efcf3245ad88535061748e40f81446,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,0.0,161604.0,9,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
d1d7d1fb625bd9abef6156c41b3c71e8,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,0.0,160801.0,8,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
d68d8aaf98dc39e581bef8281f9ab869,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.0316145475933732,90938.0,1,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
d6fabc1f16dfab5276fb45abdb967faa,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.0017400254876972845,107434.0,5,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
d77c8502aad61a2d336ac2ae62d8b196,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,0.0,160801.0,13,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
d80eb747746a27582db3441c5ed66848,S2B_MSIL2A_20190630T160519_R054_T17RNM_20201006T082720,0.04616222370733398,82035.0,10,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NM/2019/06/30/S2B_MSIL2A_20190630T160519_N0212_R054_T17RNM_20201006T082720.SAFE/GRANULE/L2A_T17RNM_A012092_20190630T160520/IMG_DATA/R10m/T17RNM_20190630T160519_TCI_10m.tif
d86802f8f944e9316ca1cc55c8bb355c,S2B_MSIL2A_20190703T155829_R097_T17RMN_20201005T085416,0.015537692383099697,15695.0,0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MN/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMN_20201005T085416.SAFE/GRANULE/L2A_T17RMN_A012135_20190703T160727/IMG_DATA/R10m/T17RMN_20190703T155829_TCI_10m.tif
db0cd3cfaff5de23d0de274d5ab2f400,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,0.0,161604.0,8,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
dc95fa44bd2e37485d7dd194f14eb46a,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.0017400254876972845,107434.0,0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
e1febc3ac2e9a795464d5122c09e3de1,S2B_MSIL2A_20190623T155829_R097_T17RLM_20201006T053504,0.023611347035841685,31848.0,18,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/LM/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RLM_20201006T053504.SAFE/GRANULE/L2A_T17RLM_A011992_20190623T161512/IMG_DATA/R10m/T17RLM_20190623T155829_TCI_10m.tif
e324862941827a00ef8bd494cabb530a,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.0017400254876972845,107434.0,1,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
e92372dcafe903e0da7ea12787079abb,S2B_MSIL2A_20190623T155829_R097_T17RMM_20201006T053622,0.008136457210077443,63556.0,10,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RMM_20201006T053622.SAFE/GRANULE/L2A_T17RMM_A011992_20190623T161512/IMG_DATA/R10m/T17RMM_20190623T155829_TCI_10m.tif
e9dfd7c1a17f55f0ef16cfedd778e6cb,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.04889226546417018,98136.0,12,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
e9e34aa8d2346c6b765177d62afc0bf8,S2B_MSIL2A_20190630T160519_R054_T17RNM_20201006T082720,0.04616222370733398,82035.0,3,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NM/2019/06/30/S2B_MSIL2A_20190630T160519_N0212_R054_T17RNM_20201006T082720.SAFE/GRANULE/L2A_T17RNM_A012092_20190630T160520/IMG_DATA/R10m/T17RNM_20190630T160519_TCI_10m.tif
eb869e587e67ec3d66178d46110ca780,S2B_MSIL2A_20190623T155829_R097_T17RML_20201006T053546,0.008739139220044453,13347.0,10,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/ML/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RML_20201006T053546.SAFE/GRANULE/L2A_T17RML_A011992_20190623T161512/IMG_DATA/R10m/T17RML_20190623T155829_TCI_10m.tif
eba7874954d0e3e9f3eb73cc3a5f3060,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,0.0,161202.0,12,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
edd35d686c9d4d93d621cbffa9447920,S2A_MSIL2A_20190625T160521_R054_T17RNL_20201006T061044,0.0,161202.0,13,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NL/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNL_20201006T061044.SAFE/GRANULE/L2A_T17RNL_A020929_20190625T160516/IMG_DATA/R10m/T17RNL_20190625T160521_TCI_10m.tif
ee61e82bae18a2c17f1768b7978ba2cd,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.0,162409.0,9,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
efa5f1d6a49c2371aba566402d2d9acd,S2B_MSIL2A_20190623T155829_R097_T17RMM_20201006T053622,0.008136457210077443,63556.0,22,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RMM_20201006T053622.SAFE/GRANULE/L2A_T17RMM_A011992_20190623T161512/IMG_DATA/R10m/T17RMM_20190623T155829_TCI_10m.tif
efc64836b5b8a6687a9e262fde71af6e,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.04889226546417018,98136.0,8,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
f083fd53fabe25c2618643f7926b8af6,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.04889226546417018,98136.0,5,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
f4cefc14f6762e8dbd9649b2982870a2,S2A_MSIL2A_20190625T160521_R054_T17RNK_20201006T061046,0.0,161604.0,9,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/NK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RNK_20201006T061046.SAFE/GRANULE/L2A_T17RNK_A020929_20190625T160516/IMG_DATA/R10m/T17RNK_20190625T160521_TCI_10m.tif
f63c015391cf26c9a4e6a2e88ad0efa4,S2B_MSIL2A_20190703T155829_R097_T17RML_20201005T085415,0.042325685007796834,141321.0,1,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/ML/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RML_20201005T085415.SAFE/GRANULE/L2A_T17RML_A012135_20190703T160727/IMG_DATA/R10m/T17RML_20190703T155829_TCI_10m.tif
f76afb8123ac34676c2d7691ba98547f,S2B_MSIL2A_20190623T155829_R097_T17RMM_20201006T053622,0.00965712334780276,74351.0,11,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/06/23/S2B_MSIL2A_20190623T155829_N0212_R097_T17RMM_20201006T053622.SAFE/GRANULE/L2A_T17RMM_A011992_20190623T161512/IMG_DATA/R10m/T17RMM_20190623T155829_TCI_10m.tif
f89f1ea24ffb2952035a926c72dae241,S2A_MSIL2A_20190625T160521_R054_T17RMK_20201006T061035,0.0026484492958095095,120285.0,16,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MK/2019/06/25/S2A_MSIL2A_20190625T160521_N0212_R054_T17RMK_20201006T061035.SAFE/GRANULE/L2A_T17RMK_A020929_20190625T160516/IMG_DATA/R10m/T17RMK_20190625T160521_TCI_10m.tif
f90fe29ad3980903b18d573ef09aabc2,S2A_MSIL2A_20190618T155911_R097_T17RMM_20201006T034134,0.048365139476745624,131705.0,15,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/06/18/S2A_MSIL2A_20190618T155911_N0212_R097_T17RMM_20201006T034134.SAFE/GRANULE/L2A_T17RMM_A020829_20190618T160519/IMG_DATA/R10m/T17RMM_20190618T155911_TCI_10m.tif
fa4f63e386d66f979f925fe1e3072b57,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.02911479266738555,85697.0,3,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
fac5c99354518019785c32b7b10778bd,S2B_MSIL2A_20190703T155829_R097_T17RML_20201005T085415,0.042325685007796834,141321.0,5,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/ML/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RML_20201005T085415.SAFE/GRANULE/L2A_T17RML_A012135_20190703T160727/IMG_DATA/R10m/T17RML_20190703T155829_TCI_10m.tif
fb8c01f07ca2f4f27ec0578c9a1bfca5,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.02911479266738555,85697.0,0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
fe4ad3de6b172ecc24efbd5b89cca746,S2B_MSIL2A_20190703T155829_R097_T17RMM_20201005T085417,0.0,162409.0,0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MM/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMM_20201005T085417.SAFE/GRANULE/L2A_T17RMM_A012135_20190703T160727/IMG_DATA/R10m/T17RMM_20190703T155829_TCI_10m.tif
fff672066ad4f2f9849d71fef50249be,S2B_MSIL2A_20190703T155829_R097_T17RMN_20201005T085416,0.0003185962160572493,148022.0,0,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/17/R/MN/2019/07/03/S2B_MSIL2A_20190703T155829_N0212_R097_T17RMN_20201005T085416.SAFE/GRANULE/L2A_T17RMN_A012135_20190703T160727/IMG_DATA/R10m/T17RMN_20190703T155829_TCI_10m.tif
